ItemID,label
71346,0
71347,0
71348,0
71349,0
71350,0
71351,1
71352,0
71353,0
71354,0
71355,1
71356,0
71357,1
71358,1
71359,0
71360,0
71361,1
71362,1
71363,0
71364,0
71365,0
71366,1
71367,0
71368,1
71369,0
71370,0
71371,0
71372,0
71373,0
71374,0
71375,1
71376,0
71377,1
71378,0
71379,1
71380,0
71381,1
71382,0
71383,1
71384,0
71385,1
71386,0
71387,1
71388,0
71389,0
71390,0
71391,1
71392,1
71393,1
71394,0
71395,0
71396,1
71397,0
71398,1
71399,0
71400,0
71401,0
71402,1
71403,0
71404,1
71405,1
71406,0
71407,1
71408,0
71409,1
71410,0
71411,0
71412,0
71413,0
71414,0
71415,1
71416,0
71417,1
71418,1
71419,0
71420,0
71421,0
71422,0
71423,0
71424,1
71425,0
71426,1
71427,1
71428,1
71429,0
71430,0
71431,0
71432,0
71433,1
71434,1
71435,1
71436,1
71437,1
71438,1
71439,0
71440,0
71441,0
71442,1
71443,0
71444,0
71445,0
71446,0
71447,1
71448,0
71449,0
71450,0
71451,1
71452,1
71453,0
71454,0
71455,1
71456,0
71457,0
71458,0
71459,1
71460,0
71461,1
71462,1
71463,1
71464,0
71465,1
71466,0
71467,0
71468,1
71469,0
71470,1
71471,0
71472,1
71473,1
71474,0
71475,1
71476,0
71477,1
71478,0
71479,0
71480,0
71481,1
71482,1
71483,0
71484,1
71485,0
71486,0
71487,0
71488,0
71489,0
71490,0
71491,0
71492,0
71493,0
71494,1
71495,1
71496,0
71497,0
71498,0
71499,0
71500,0
71501,1
71502,0
71503,0
71504,0
71505,0
71506,1
71507,0
71508,0
71509,1
71510,0
71511,0
71512,1
71513,1
71514,0
71515,1
71516,0
71517,1
71518,1
71519,1
71520,1
71521,0
71522,1
71523,0
71524,1
71525,0
71526,1
71527,0
71528,0
71529,0
71530,0
71531,0
71532,1
71533,1
71534,0
71535,0
71536,0
71537,0
71538,0
71539,1
71540,1
71541,1
71542,0
71543,0
71544,1
71545,1
71546,1
71547,1
71548,1
71549,0
71550,0
71551,0
71552,0
71553,0
71554,0
71555,1
71556,0
71557,1
71558,1
71559,0
71560,1
71561,0
71562,0
71563,0
71564,0
71565,0
71566,1
71567,0
71568,0
71569,0
71570,1
71571,0
71572,0
71573,1
71574,0
71575,0
71576,0
71577,0
71578,1
71579,0
71580,1
71581,1
71582,0
71583,0
71584,0
71585,0
71586,0
71587,0
71588,1
71589,0
71590,1
71591,0
71592,0
71593,1
71594,0
71595,0
71596,1
71597,0
71598,0
71599,1
71600,0
71601,0
71602,0
71603,1
71604,0
71605,0
71606,1
71607,0
71608,0
71609,1
71610,0
71611,0
71612,0
71613,1
71614,0
71615,0
71616,1
71617,1
71618,0
71619,0
71620,0
71621,0
71622,0
71623,0
71624,1
71625,0
71626,1
71627,0
71628,0
71629,0
71630,0
71631,1
71632,0
71633,0
71634,0
71635,0
71636,1
71637,1
71638,1
71639,1
71640,0
71641,0
71642,0
71643,1
71644,0
71645,1
71646,0
71647,1
71648,0
71649,0
71650,1
71651,0
71652,0
71653,0
71654,1
71655,0
71656,1
71657,0
71658,0
71659,1
71660,0
71661,1
71662,1
71663,0
71664,1
71665,0
71666,0
71667,1
71668,0
71669,0
71670,0
71671,1
71672,1
71673,1
71674,0
71675,0
71676,0
71677,0
71678,0
71679,0
71680,1
71681,1
71682,0
71683,1
71684,0
71685,0
71686,1
71687,1
71688,1
71689,0
71690,0
71691,0
71692,1
71693,1
71694,1
71695,0
71696,0
71697,0
71698,0
71699,0
71700,0
71701,0
71702,1
71703,0
71704,1
71705,0
71706,0
71707,0
71708,0
71709,1
71710,1
71711,1
71712,0
71713,1
71714,1
71715,0
71716,1
71717,0
71718,0
71719,1
71720,0
71721,1
71722,0
71723,1
71724,1
71725,0
71726,0
71727,1
71728,0
71729,0
71730,0
71731,0
71732,0
71733,1
71734,1
71735,0
71736,0
71737,0
71738,0
71739,1
71740,1
71741,0
71742,0
71743,0
71744,1
71745,1
71746,0
71747,1
71748,1
71749,1
71750,0
71751,1
71752,0
71753,0
71754,0
71755,1
71756,0
71757,1
71758,0
71759,1
71760,1
71761,1
71762,0
71763,0
71764,1
71765,0
71766,0
71767,0
71768,0
71769,1
71770,0
71771,1
71772,0
71773,0
71774,1
71775,0
71776,0
71777,0
71778,1
71779,0
71780,1
71781,0
71782,0
71783,1
71784,0
71785,0
71786,0
71787,1
71788,0
71789,0
71790,1
71791,0
71792,0
71793,0
71794,1
71795,0
71796,0
71797,0
71798,0
71799,1
71800,0
71801,0
71802,0
71803,1
71804,1
71805,1
71806,0
71807,1
71808,1
71809,0
71810,0
71811,1
71812,0
71813,0
71814,0
71815,0
71816,1
71817,0
71818,0
71819,1
71820,1
71821,1
71822,0
71823,0
71824,0
71825,1
71826,1
71827,0
71828,0
71829,1
71830,1
71831,0
71832,0
71833,1
71834,0
71835,0
71836,0
71837,0
71838,0
71839,0
71840,1
71841,0
71842,1
71843,0
71844,1
71845,0
71846,1
71847,0
71848,0
71849,0
71850,0
71851,0
71852,0
71853,1
71854,0
71855,0
71856,0
71857,1
71858,0
71859,0
71860,0
71861,1
71862,1
71863,0
71864,1
71865,1
71866,1
71867,1
71868,0
71869,1
71870,1
71871,1
71872,0
71873,1
71874,0
71875,0
71876,1
71877,0
71878,1
71879,0
71880,0
71881,0
71882,0
71883,1
71884,0
71885,0
71886,0
71887,0
71888,1
71889,0
71890,0
71891,0
71892,0
71893,0
71894,0
71895,0
71896,1
71897,0
71898,0
71899,0
71900,1
71901,1
71902,1
71903,1
71904,1
71905,1
71906,1
71907,0
71908,0
71909,0
71910,0
71911,0
71912,0
71913,1
71914,0
71915,0
71916,0
71917,0
71918,1
71919,0
71920,1
71921,1
71922,0
71923,0
71924,0
71925,1
71926,1
71927,1
71928,1
71929,0
71930,1
71931,1
71932,1
71933,0
71934,0
71935,0
71936,1
71937,1
71938,0
71939,1
71940,1
71941,0
71942,1
71943,0
71944,0
71945,0
71946,1
71947,1
71948,0
71949,0
71950,0
71951,0
71952,0
71953,1
71954,0
71955,1
71956,1
71957,0
71958,1
71959,0
71960,0
71961,1
71962,0
71963,0
71964,0
71965,1
71966,1
71967,0
71968,1
71969,1
71970,1
71971,1
71972,1
71973,1
71974,1
71975,1
71976,0
71977,0
71978,0
71979,0
71980,1
71981,0
71982,0
71983,0
71984,0
71985,0
71986,0
71987,0
71988,1
71989,0
71990,0
71991,0
71992,1
71993,0
71994,1
71995,0
71996,1
71997,0
71998,0
71999,1
72000,0
72001,1
72002,1
72003,0
72004,0
72005,1
72006,1
72007,1
72008,0
72009,1
72010,0
72011,1
72012,1
72013,0
72014,0
72015,0
72016,1
72017,1
72018,0
72019,1
72020,0
72021,0
72022,0
72023,0
72024,1
72025,0
72026,0
72027,0
72028,0
72029,0
72030,0
72031,1
72032,0
72033,0
72034,1
72035,0
72036,0
72037,1
72038,0
72039,0
72040,0
72041,0
72042,0
72043,0
72044,0
72045,0
72046,1
72047,1
72048,0
72049,1
72050,0
72051,1
72052,0
72053,1
72054,1
72055,0
72056,0
72057,1
72058,0
72059,0
72060,0
72061,1
72062,1
72063,0
72064,1
72065,1
72066,0
72067,0
72068,0
72069,0
72070,0
72071,0
72072,0
72073,1
72074,0
72075,0
72076,1
72077,0
72078,0
72079,0
72080,0
72081,0
72082,1
72083,0
72084,0
72085,0
72086,1
72087,0
72088,0
72089,0
72090,0
72091,0
72092,0
72093,1
72094,1
72095,1
72096,1
72097,0
72098,0
72099,0
72100,0
72101,1
72102,0
72103,1
72104,0
72105,0
72106,0
72107,0
72108,1
72109,1
72110,0
72111,1
72112,0
72113,1
72114,1
72115,0
72116,0
72117,0
72118,0
72119,0
72120,1
72121,0
72122,0
72123,1
72124,0
72125,1
72126,1
72127,0
72128,0
72129,0
72130,0
72131,0
72132,0
72133,0
72134,0
72135,0
72136,1
72137,1
72138,0
72139,1
72140,0
72141,1
72142,0
72143,0
72144,1
72145,0
72146,1
72147,0
72148,0
72149,0
72150,1
72151,0
72152,0
72153,0
72154,1
72155,0
72156,1
72157,0
72158,0
72159,0
72160,0
72161,1
72162,0
72163,0
72164,0
72165,1
72166,0
72167,0
72168,1
72169,1
72170,0
72171,0
72172,0
72173,0
72174,1
72175,0
72176,1
72177,0
72178,0
72179,0
72180,0
72181,0
72182,0
72183,0
72184,0
72185,0
72186,1
72187,1
72188,0
72189,0
72190,0
72191,1
72192,1
72193,1
72194,0
72195,1
72196,0
72197,0
72198,1
72199,1
72200,0
72201,1
72202,0
72203,0
72204,0
72205,0
72206,0
72207,1
72208,1
72209,0
72210,1
72211,0
72212,1
72213,0
72214,0
72215,1
72216,0
72217,1
72218,1
72219,1
72220,1
72221,1
72222,0
72223,0
72224,0
72225,0
72226,0
72227,1
72228,0
72229,0
72230,0
72231,0
72232,1
72233,0
72234,0
72235,0
72236,0
72237,1
72238,0
72239,1
72240,0
72241,0
72242,0
72243,1
72244,0
72245,1
72246,0
72247,0
72248,1
72249,1
72250,0
72251,1
72252,1
72253,1
72254,0
72255,0
72256,0
72257,0
72258,1
72259,0
72260,0
72261,0
72262,1
72263,1
72264,1
72265,0
72266,0
72267,0
72268,0
72269,0
72270,1
72271,0
72272,0
72273,0
72274,0
72275,1
72276,1
72277,1
72278,0
72279,0
72280,0
72281,1
72282,1
72283,0
72284,0
72285,0
72286,0
72287,1
72288,1
72289,1
72290,0
72291,0
72292,1
72293,0
72294,0
72295,1
72296,1
72297,0
72298,1
72299,0
72300,0
72301,1
72302,1
72303,1
72304,1
72305,1
72306,0
72307,0
72308,0
72309,0
72310,0
72311,0
72312,1
72313,0
72314,1
72315,0
72316,1
72317,0
72318,0
72319,0
72320,0
72321,0
72322,0
72323,0
72324,0
72325,0
72326,1
72327,1
72328,0
72329,0
72330,0
72331,0
72332,1
72333,1
72334,0
72335,0
72336,0
72337,0
72338,0
72339,0
72340,0
72341,0
72342,0
72343,1
72344,0
72345,0
72346,0
72347,0
72348,0
72349,0
72350,1
72351,0
72352,0
72353,1
72354,1
72355,0
72356,0
72357,0
72358,0
72359,1
72360,1
72361,0
72362,0
72363,0
72364,0
72365,1
72366,1
72367,0
72368,0
72369,0
72370,0
72371,0
72372,1
72373,0
72374,0
72375,0
72376,0
72377,0
72378,0
72379,0
72380,0
72381,1
72382,1
72383,0
72384,0
72385,0
72386,0
72387,0
72388,0
72389,0
72390,0
72391,0
72392,1
72393,0
72394,0
72395,0
72396,1
72397,0
72398,0
72399,1
72400,0
72401,0
72402,0
72403,1
72404,1
72405,1
72406,0
72407,0
72408,0
72409,0
72410,1
72411,1
72412,0
72413,0
72414,0
72415,1
72416,1
72417,0
72418,1
72419,0
72420,0
72421,0
72422,0
72423,0
72424,0
72425,1
72426,0
72427,1
72428,1
72429,1
72430,0
72431,0
72432,1
72433,0
72434,0
72435,0
72436,0
72437,1
72438,0
72439,0
72440,1
72441,1
72442,0
72443,0
72444,0
72445,0
72446,1
72447,0
72448,1
72449,1
72450,1
72451,1
72452,1
72453,0
72454,0
72455,0
72456,0
72457,0
72458,1
72459,0
72460,0
72461,0
72462,0
72463,0
72464,1
72465,0
72466,0
72467,1
72468,1
72469,0
72470,0
72471,1
72472,0
72473,0
72474,1
72475,0
72476,1
72477,1
72478,0
72479,0
72480,1
72481,1
72482,0
72483,1
72484,0
72485,0
72486,0
72487,0
72488,0
72489,0
72490,1
72491,1
72492,1
72493,0
72494,0
72495,1
72496,1
72497,0
72498,1
72499,0
72500,1
72501,0
72502,0
72503,1
72504,0
72505,0
72506,0
72507,1
72508,1
72509,0
72510,0
72511,1
72512,0
72513,0
72514,1
72515,1
72516,0
72517,1
72518,0
72519,0
72520,0
72521,0
72522,0
72523,0
72524,0
72525,1
72526,1
72527,0
72528,0
72529,0
72530,1
72531,0
72532,0
72533,0
72534,1
72535,1
72536,1
72537,0
72538,0
72539,1
72540,0
72541,0
72542,0
72543,1
72544,1
72545,0
72546,0
72547,0
72548,0
72549,1
72550,1
72551,0
72552,1
72553,0
72554,1
72555,0
72556,0
72557,0
72558,0
72559,1
72560,0
72561,0
72562,0
72563,0
72564,0
72565,0
72566,1
72567,1
72568,0
72569,1
72570,1
72571,0
72572,0
72573,0
72574,0
72575,0
72576,1
72577,1
72578,0
72579,0
72580,0
72581,0
72582,1
72583,0
72584,1
72585,1
72586,1
72587,0
72588,1
72589,0
72590,1
72591,0
72592,0
72593,0
72594,0
72595,0
72596,1
72597,0
72598,0
72599,0
72600,1
72601,0
72602,0
72603,1
72604,0
72605,0
72606,0
72607,1
72608,0
72609,0
72610,0
72611,0
72612,0
72613,0
72614,0
72615,0
72616,1
72617,1
72618,0
72619,0
72620,0
72621,1
72622,1
72623,0
72624,0
72625,0
72626,0
72627,0
72628,1
72629,0
72630,0
72631,0
72632,0
72633,0
72634,1
72635,1
72636,1
72637,0
72638,0
72639,1
72640,1
72641,1
72642,0
72643,1
72644,0
72645,0
72646,1
72647,0
72648,0
72649,1
72650,0
72651,0
72652,1
72653,0
72654,0
72655,0
72656,0
72657,0
72658,0
72659,0
72660,0
72661,0
72662,1
72663,0
72664,0
72665,0
72666,0
72667,1
72668,0
72669,0
72670,0
72671,0
72672,0
72673,0
72674,1
72675,1
72676,1
72677,0
72678,1
72679,0
72680,0
72681,1
72682,0
72683,1
72684,0
72685,0
72686,0
72687,0
72688,0
72689,1
72690,0
72691,0
72692,1
72693,0
72694,0
72695,1
72696,0
72697,0
72698,0
72699,0
72700,0
72701,0
72702,0
72703,0
72704,0
72705,1
72706,1
72707,0
72708,0
72709,0
72710,0
72711,0
72712,1
72713,0
72714,1
72715,1
72716,0
72717,0
72718,1
72719,1
72720,0
72721,1
72722,0
72723,1
72724,0
72725,0
72726,0
72727,0
72728,0
72729,0
72730,1
72731,1
72732,1
72733,0
72734,0
72735,0
72736,1
72737,0
72738,0
72739,1
72740,1
72741,1
72742,0
72743,0
72744,1
72745,0
72746,0
72747,0
72748,1
72749,0
72750,0
72751,0
72752,0
72753,1
72754,1
72755,1
72756,1
72757,1
72758,1
72759,0
72760,0
72761,0
72762,0
72763,1
72764,1
72765,1
72766,1
72767,1
72768,1
72769,1
72770,1
72771,0
72772,1
72773,1
72774,1
72775,1
72776,0
72777,0
72778,1
72779,1
72780,1
72781,0
72782,1
72783,0
72784,0
72785,0
72786,0
72787,0
72788,0
72789,1
72790,1
72791,1
72792,0
72793,0
72794,0
72795,1
72796,0
72797,0
72798,0
72799,1
72800,1
72801,0
72802,0
72803,0
72804,1
72805,1
72806,1
72807,0
72808,0
72809,0
72810,1
72811,0
72812,0
72813,0
72814,1
72815,1
72816,0
72817,0
72818,1
72819,0
72820,0
72821,1
72822,0
72823,1
72824,0
72825,0
72826,0
72827,1
72828,0
72829,0
72830,1
72831,0
72832,0
72833,0
72834,1
72835,0
72836,0
72837,1
72838,0
72839,0
72840,0
72841,1
72842,1
72843,0
72844,1
72845,0
72846,0
72847,0
72848,0
72849,0
72850,0
72851,0
72852,0
72853,1
72854,0
72855,1
72856,1
72857,0
72858,0
72859,0
72860,1
72861,1
72862,1
72863,0
72864,0
72865,1
72866,0
72867,0
72868,0
72869,1
72870,1
72871,0
72872,0
72873,0
72874,1
72875,0
72876,0
72877,0
72878,1
72879,1
72880,1
72881,0
72882,1
72883,1
72884,1
72885,0
72886,0
72887,0
72888,0
72889,0
72890,1
72891,0
72892,1
72893,0
72894,0
72895,0
72896,1
72897,1
72898,0
72899,1
72900,0
72901,1
72902,0
72903,1
72904,0
72905,0
72906,0
72907,0
72908,0
72909,0
72910,0
72911,1
72912,1
72913,0
72914,0
72915,0
72916,1
72917,1
72918,0
72919,0
72920,0
72921,0
72922,1
72923,0
72924,0
72925,0
72926,0
72927,0
72928,1
72929,0
72930,1
72931,0
72932,1
72933,0
72934,1
72935,1
72936,0
72937,0
72938,0
72939,1
72940,1
72941,0
72942,0
72943,1
72944,0
72945,1
72946,0
72947,0
72948,0
72949,0
72950,0
72951,0
72952,1
72953,0
72954,0
72955,0
72956,0
72957,1
72958,0
72959,0
72960,0
72961,0
72962,0
72963,0
72964,0
72965,0
72966,0
72967,0
72968,1
72969,0
72970,1
72971,1
72972,1
72973,1
72974,0
72975,0
72976,0
72977,1
72978,0
72979,0
72980,0
72981,1
72982,1
72983,0
72984,0
72985,0
72986,1
72987,1
72988,0
72989,1
72990,0
72991,1
72992,1
72993,1
72994,0
72995,0
72996,0
72997,0
72998,0
72999,0
73000,0
73001,0
73002,0
73003,0
73004,0
73005,0
73006,1
73007,1
73008,0
73009,1
73010,1
73011,0
73012,0
73013,0
73014,1
73015,0
73016,0
73017,0
73018,0
73019,0
73020,0
73021,0
73022,0
73023,0
73024,0
73025,0
73026,0
73027,0
73028,0
73029,0
73030,0
73031,0
73032,0
73033,1
73034,0
73035,0
73036,0
73037,0
73038,0
73039,0
73040,0
73041,1
73042,0
73043,0
73044,1
73045,0
73046,1
73047,1
73048,1
73049,1
73050,0
73051,1
73052,0
73053,0
73054,1
73055,0
73056,0
73057,1
73058,1
73059,0
73060,1
73061,0
73062,0
73063,1
73064,1
73065,1
73066,0
73067,0
73068,0
73069,0
73070,0
73071,0
73072,1
73073,1
73074,0
73075,0
73076,0
73077,0
73078,0
73079,0
73080,1
73081,0
73082,1
73083,1
73084,0
73085,0
73086,0
73087,1
73088,0
73089,0
73090,0
73091,0
73092,1
73093,0
73094,0
73095,0
73096,0
73097,1
73098,1
73099,0
73100,1
73101,0
73102,1
73103,0
73104,1
73105,1
73106,0
73107,1
73108,0
73109,0
73110,0
73111,1
73112,0
73113,1
73114,1
73115,0
73116,0
73117,1
73118,0
73119,0
73120,0
73121,0
73122,0
73123,0
73124,0
73125,0
73126,0
73127,0
73128,1
73129,1
73130,0
73131,1
73132,0
73133,1
73134,0
73135,1
73136,1
73137,0
73138,1
73139,0
73140,0
73141,0
73142,1
73143,0
73144,1
73145,0
73146,1
73147,0
73148,0
73149,0
73150,1
73151,0
73152,1
73153,0
73154,1
73155,0
73156,0
73157,0
73158,0
73159,0
73160,0
73161,1
73162,1
73163,0
73164,0
73165,0
73166,0
73167,1
73168,1
73169,0
73170,1
73171,0
73172,0
73173,0
73174,0
73175,0
73176,0
73177,1
73178,1
73179,1
73180,1
73181,1
73182,0
73183,0
73184,1
73185,0
73186,1
73187,1
73188,0
73189,0
73190,0
73191,0
73192,0
73193,0
73194,0
73195,0
73196,0
73197,1
73198,0
73199,0
73200,0
73201,1
73202,0
73203,1
73204,0
73205,0
73206,0
73207,0
73208,0
73209,1
73210,0
73211,1
73212,0
73213,0
73214,0
73215,0
73216,0
73217,0
73218,0
73219,0
73220,0
73221,0
73222,1
73223,1
73224,0
73225,0
73226,1
73227,1
73228,0
73229,0
73230,1
73231,1
73232,1
73233,1
73234,0
73235,0
73236,0
73237,0
73238,0
73239,0
73240,0
73241,1
73242,0
73243,0
73244,0
73245,0
73246,0
73247,0
73248,1
73249,1
73250,0
73251,1
73252,1
73253,0
73254,0
73255,1
73256,0
73257,0
73258,0
73259,1
73260,1
73261,0
73262,0
73263,0
73264,1
73265,0
73266,1
73267,0
73268,0
73269,0
73270,0
73271,1
73272,0
73273,0
73274,0
73275,0
73276,1
73277,0
73278,0
73279,0
73280,0
73281,0
73282,0
73283,1
73284,1
73285,1
73286,0
73287,0
73288,1
73289,1
73290,1
73291,0
73292,0
73293,0
73294,0
73295,0
73296,0
73297,0
73298,1
73299,0
73300,0
73301,0
73302,1
73303,0
73304,0
73305,1
73306,0
73307,0
73308,0
73309,1
73310,1
73311,0
73312,0
73313,0
73314,0
73315,0
73316,0
73317,0
73318,1
73319,1
73320,0
73321,1
73322,0
73323,0
73324,0
73325,0
73326,0
73327,0
73328,0
73329,0
73330,0
73331,0
73332,0
73333,0
73334,1
73335,1
73336,0
73337,0
73338,0
73339,0
73340,1
73341,1
73342,0
73343,1
73344,0
73345,0
73346,0
73347,0
73348,0
73349,1
73350,0
73351,1
73352,1
73353,0
73354,1
73355,1
73356,0
73357,0
73358,0
73359,0
73360,1
73361,0
73362,0
73363,0
73364,1
73365,1
73366,1
73367,0
73368,1
73369,0
73370,0
73371,0
73372,1
73373,1
73374,0
73375,0
73376,1
73377,1
73378,0
73379,0
73380,1
73381,1
73382,0
73383,1
73384,0
73385,0
73386,1
73387,0
73388,0
73389,1
73390,1
73391,0
73392,0
73393,1
73394,0
73395,0
73396,0
73397,1
73398,0
73399,0
73400,0
73401,0
73402,0
73403,0
73404,0
73405,1
73406,1
73407,1
73408,1
73409,0
73410,1
73411,1
73412,1
73413,0
73414,1
73415,0
73416,1
73417,0
73418,1
73419,1
73420,1
73421,1
73422,0
73423,0
73424,0
73425,0
73426,1
73427,1
73428,1
73429,1
73430,0
73431,1
73432,1
73433,1
73434,0
73435,1
73436,1
73437,0
73438,1
73439,0
73440,0
73441,1
73442,1
73443,0
73444,1
73445,1
73446,1
73447,0
73448,1
73449,0
73450,0
73451,0
73452,0
73453,0
73454,0
73455,1
73456,0
73457,0
73458,0
73459,0
73460,1
73461,0
73462,1
73463,0
73464,1
73465,1
73466,0
73467,0
73468,0
73469,1
73470,0
73471,0
73472,1
73473,1
73474,1
73475,0
73476,1
73477,1
73478,0
73479,1
73480,0
73481,0
73482,0
73483,0
73484,0
73485,0
73486,1
73487,0
73488,0
73489,1
73490,0
73491,1
73492,1
73493,0
73494,1
73495,1
73496,0
73497,1
73498,0
73499,0
73500,0
73501,0
73502,0
73503,1
73504,0
73505,0
73506,0
73507,0
73508,1
73509,1
73510,1
73511,0
73512,0
73513,0
73514,0
73515,0
73516,0
73517,0
73518,1
73519,0
73520,0
73521,0
73522,1
73523,1
73524,0
73525,0
73526,0
73527,1
73528,1
73529,0
73530,0
73531,0
73532,1
73533,1
73534,0
73535,1
73536,1
73537,1
73538,1
73539,1
73540,1
73541,0
73542,1
73543,0
73544,1
73545,0
73546,1
73547,0
73548,0
73549,0
73550,1
73551,0
73552,0
73553,0
73554,1
73555,0
73556,0
73557,1
73558,0
73559,0
73560,1
73561,1
73562,1
73563,1
73564,0
73565,0
73566,1
73567,0
73568,0
73569,0
73570,0
73571,0
73572,0
73573,0
73574,1
73575,1
73576,1
73577,0
73578,1
73579,0
73580,1
73581,1
73582,0
73583,0
73584,0
73585,0
73586,0
73587,0
73588,0
73589,0
73590,1
73591,0
73592,1
73593,0
73594,1
73595,1
73596,0
73597,0
73598,1
73599,0
73600,0
73601,0
73602,0
73603,0
73604,0
73605,0
73606,1
73607,0
73608,1
73609,0
73610,0
73611,1
73612,1
73613,0
73614,0
73615,0
73616,0
73617,0
73618,0
73619,0
73620,0
73621,1
73622,1
73623,1
73624,1
73625,0
73626,1
73627,1
73628,0
73629,1
73630,0
73631,0
73632,0
73633,1
73634,1
73635,0
73636,0
73637,0
73638,0
73639,0
73640,0
73641,0
73642,0
73643,0
73644,0
73645,1
73646,1
73647,1
73648,0
73649,1
73650,0
73651,0
73652,1
73653,1
73654,0
73655,0
73656,1
73657,0
73658,0
73659,0
73660,0
73661,0
73662,1
73663,1
73664,0
73665,0
73666,0
73667,1
73668,1
73669,0
73670,0
73671,0
73672,0
73673,0
73674,1
73675,1
73676,0
73677,0
73678,0
73679,1
73680,1
73681,0
73682,0
73683,0
73684,0
73685,0
73686,0
73687,0
73688,0
73689,1
73690,0
73691,0
73692,1
73693,1
73694,0
73695,0
73696,1
73697,1
73698,1
73699,0
73700,0
73701,0
73702,1
73703,0
73704,0
73705,0
73706,1
73707,0
73708,0
73709,0
73710,0
73711,1
73712,0
73713,0
73714,1
73715,0
73716,0
73717,1
73718,1
73719,1
73720,0
73721,0
73722,0
73723,0
73724,0
73725,1
73726,0
73727,1
73728,0
73729,0
73730,1
73731,1
73732,0
73733,1
73734,1
73735,0
73736,1
73737,1
73738,1
73739,0
73740,1
73741,0
73742,0
73743,1
73744,0
73745,0
73746,0
73747,0
73748,1
73749,1
73750,0
73751,0
73752,0
73753,0
73754,0
73755,0
73756,1
73757,1
73758,1
73759,1
73760,0
73761,1
73762,1
73763,1
73764,1
73765,1
73766,1
73767,0
73768,1
73769,1
73770,1
73771,0
73772,1
73773,0
73774,0
73775,0
73776,1
73777,0
73778,0
73779,0
73780,0
73781,1
73782,1
73783,1
73784,0
73785,0
73786,0
73787,0
73788,1
73789,1
73790,0
73791,1
73792,1
73793,0
73794,0
73795,0
73796,0
73797,1
73798,1
73799,0
73800,0
73801,0
73802,0
73803,0
73804,1
73805,1
73806,1
73807,1
73808,1
73809,0
73810,0
73811,0
73812,0
73813,0
73814,0
73815,1
73816,1
73817,0
73818,0
73819,0
73820,1
73821,0
73822,0
73823,0
73824,0
73825,1
73826,0
73827,0
73828,1
73829,1
73830,0
73831,1
73832,0
73833,0
73834,0
73835,1
73836,0
73837,1
73838,0
73839,0
73840,0
73841,0
73842,0
73843,0
73844,1
73845,1
73846,1
73847,0
73848,1
73849,0
73850,0
73851,0
73852,1
73853,1
73854,0
73855,0
73856,0
73857,0
73858,0
73859,0
73860,0
73861,1
73862,0
73863,0
73864,1
73865,0
73866,0
73867,1
73868,1
73869,0
73870,0
73871,0
73872,1
73873,0
73874,1
73875,1
73876,0
73877,1
73878,1
73879,0
73880,0
73881,1
73882,0
73883,0
73884,1
73885,0
73886,0
73887,1
73888,0
73889,0
73890,1
73891,0
73892,0
73893,0
73894,0
73895,0
73896,0
73897,0
73898,1
73899,1
73900,0
73901,1
73902,0
73903,0
73904,0
73905,0
73906,1
73907,0
73908,1
73909,0
73910,0
73911,1
73912,0
73913,0
73914,0
73915,0
73916,1
73917,0
73918,0
73919,0
73920,1
73921,0
73922,0
73923,0
73924,0
73925,1
73926,0
73927,0
73928,1
73929,0
73930,1
73931,0
73932,0
73933,0
73934,0
73935,1
73936,0
73937,1
73938,1
73939,0
73940,0
73941,1
73942,0
73943,0
73944,0
73945,1
73946,0
73947,0
73948,0
73949,1
73950,0
73951,1
73952,0
73953,0
73954,0
73955,0
73956,1
73957,0
73958,0
73959,0
73960,1
73961,0
73962,1
73963,0
73964,0
73965,1
73966,0
73967,1
73968,1
73969,1
73970,1
73971,0
73972,1
73973,0
73974,1
73975,0
73976,0
73977,0
73978,0
73979,0
73980,0
73981,0
73982,0
73983,0
73984,0
73985,0
73986,1
73987,1
73988,0
73989,1
73990,0
73991,0
73992,0
73993,0
73994,1
73995,1
73996,1
73997,0
73998,0
73999,0
74000,0
74001,0
74002,1
74003,0
74004,0
74005,1
74006,0
74007,1
74008,0
74009,1
74010,0
74011,1
74012,0
74013,0
74014,1
74015,0
74016,1
74017,1
74018,0
74019,0
74020,0
74021,1
74022,0
74023,1
74024,0
74025,0
74026,0
74027,1
74028,0
74029,0
74030,0
74031,0
74032,0
74033,1
74034,1
74035,0
74036,1
74037,0
74038,1
74039,1
74040,0
74041,1
74042,0
74043,1
74044,0
74045,0
74046,1
74047,1
74048,0
74049,1
74050,0
74051,0
74052,0
74053,1
74054,0
74055,1
74056,0
74057,0
74058,1
74059,0
74060,1
74061,0
74062,1
74063,0
74064,0
74065,1
74066,0
74067,0
74068,0
74069,1
74070,0
74071,0
74072,0
74073,1
74074,0
74075,0
74076,1
74077,0
74078,1
74079,0
74080,1
74081,0
74082,1
74083,1
74084,0
74085,1
74086,0
74087,1
74088,1
74089,0
74090,0
74091,0
74092,0
74093,1
74094,0
74095,0
74096,0
74097,1
74098,0
74099,1
74100,1
74101,0
74102,0
74103,0
74104,0
74105,0
74106,1
74107,0
74108,1
74109,0
74110,1
74111,0
74112,0
74113,0
74114,0
74115,1
74116,1
74117,0
74118,0
74119,1
74120,1
74121,1
74122,0
74123,0
74124,1
74125,0
74126,0
74127,0
74128,0
74129,1
74130,0
74131,1
74132,0
74133,0
74134,0
74135,1
74136,1
74137,1
74138,1
74139,0
74140,0
74141,1
74142,0
74143,0
